id_partido,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,temporada
8309,2022-04-21,Sociedad,Barcelona,0,1,A,0,1,A,8.0,11.0,5.0,1.0,5.0,3.0,12.0,9.0,1.0,2.0,0.0,0.0,3.5,3.5,2.1,2122
8310,2022-04-24,Barcelona,Vallecano,0,1,A,0,1,A,18.0,3.0,5.0,1.0,9.0,1.0,10.0,1.0,4.0,6.0,0.0,0.0,1.3,5.5,10.0,2122
8311,2022-04-29,Sevilla,Cadiz,1,1,D,1,0,H,11.0,10.0,6.0,4.0,5.0,6.0,15.0,11.0,2.0,2.0,0.0,0.0,1.65,3.5,6.0,2122
8312,2022-04-30,Alaves,Villarreal,2,1,H,2,0,H,11.0,16.0,5.0,6.0,5.0,8.0,14.0,5.0,5.0,2.0,0.0,0.0,3.4,3.5,2.1,2122
8313,2022-04-30,Real Madrid,Espanol,4,0,H,2,0,H,11.0,20.0,5.0,6.0,6.0,8.0,11.0,6.0,2.0,0.0,0.0,0.0,1.5,4.5,6.0,2122
8314,2022-04-30,Valencia,Levante,1,1,D,1,0,H,6.0,24.0,1.0,6.0,1.0,7.0,11.0,21.0,4.0,3.0,1.0,0.0,2.2,3.5,3.2,2122
8315,2022-04-30,Ath Bilbao,Ath Madrid,2,0,H,1,0,H,11.0,9.0,4.0,3.0,5.0,3.0,18.0,15.0,3.0,3.0,0.0,0.0,3.0,3.0,2.55,2122
8316,2022-05-01,Elche,Osasuna,1,1,D,0,0,D,11.0,9.0,4.0,3.0,7.0,4.0,13.0,18.0,4.0,2.0,0.0,0.0,2.8,3.2,2.7,2122
8317,2022-05-01,Granada,Celta,1,1,D,0,0,D,15.0,13.0,6.0,6.0,5.0,4.0,11.0,13.0,1.0,3.0,0.0,0.0,2.8,3.2,2.62,2122
8318,2022-05-01,Vallecano,Sociedad,1,1,D,0,1,A,13.0,8.0,7.0,3.0,8.0,5.0,15.0,7.0,2.0,1.0,0.0,0.0,3.3,3.1,2.37,2122
8319,2022-05-01,Barcelona,Mallorca,2,1,H,1,0,H,17.0,6.0,5.0,2.0,5.0,2.0,13.0,12.0,2.0,3.0,0.0,0.0,1.3,5.5,9.0,2122
8320,2022-05-02,Getafe,Betis,0,0,D,0,0,D,13.0,9.0,2.0,4.0,2.0,4.0,13.0,13.0,1.0,1.0,0.0,0.0,2.75,3.1,2.7,2122
8321,2022-05-06,Levante,Sociedad,2,1,H,0,0,D,16.0,21.0,7.0,6.0,7.0,6.0,10.0,11.0,2.0,3.0,0.0,0.0,3.3,3.6,2.1,2122
8322,2022-05-07,Mallorca,Granada,2,6,A,1,1,D,18.0,14.0,8.0,7.0,5.0,5.0,11.0,13.0,3.0,2.0,0.0,0.0,1.95,3.5,4.0,2122
8323,2022-05-07,Ath Bilbao,Valencia,0,0,D,0,0,D,10.0,4.0,5.0,1.0,4.0,2.0,13.0,22.0,4.0,4.0,0.0,1.0,1.55,4.0,6.5,2122
8324,2022-05-07,Cadiz,Elche,3,0,H,0,0,D,17.0,4.0,7.0,2.0,8.0,1.0,18.0,13.0,1.0,0.0,0.0,1.0,1.7,3.75,5.0,2122
8325,2022-05-07,Celta,Alaves,4,0,H,2,0,H,15.0,3.0,7.0,1.0,7.0,1.0,7.0,7.0,1.0,3.0,0.0,1.0,1.9,3.4,4.33,2122
8326,2022-05-07,Betis,Barcelona,1,2,A,0,0,D,14.0,11.0,5.0,5.0,4.0,8.0,16.0,18.0,1.0,2.0,0.0,0.0,3.0,3.6,2.25,2122
8327,2022-05-08,Getafe,Vallecano,0,0,D,0,0,D,12.0,12.0,6.0,1.0,4.0,5.0,20.0,14.0,3.0,4.0,0.0,0.0,2.05,3.1,4.2,2122
8328,2022-05-08,Villarreal,Sevilla,1,1,D,0,0,D,14.0,7.0,6.0,2.0,4.0,2.0,14.0,15.0,3.0,0.0,0.0,0.0,2.3,3.3,3.1,2122
8329,2022-05-08,Espanol,Osasuna,1,1,D,0,1,A,12.0,12.0,3.0,5.0,6.0,6.0,6.0,15.0,1.0,3.0,0.0,0.0,2.3,3.3,3.2,2122
8330,2022-05-08,Ath Madrid,Real Madrid,1,0,H,1,0,H,16.0,15.0,2.0,6.0,4.0,6.0,17.0,7.0,2.0,4.0,0.0,0.0,2.1,3.5,3.5,2122
8331,2022-05-10,Valencia,Betis,0,3,A,0,0,D,19.0,9.0,5.0,5.0,7.0,3.0,17.0,11.0,1.0,3.0,0.0,0.0,3.1,3.4,2.2,2122
8332,2022-05-10,Granada,Ath Bilbao,1,0,H,1,0,H,12.0,8.0,2.0,1.0,2.0,7.0,20.0,11.0,4.0,2.0,0.0,1.0,3.2,3.3,2.25,2122
8333,2022-05-10,Barcelona,Celta,3,1,H,2,0,H,10.0,13.0,4.0,5.0,2.0,8.0,18.0,6.0,3.0,0.0,0.0,1.0,1.44,5.0,6.0,2122
8334,2022-05-11,Alaves,Espanol,2,1,H,1,1,D,27.0,5.0,9.0,3.0,12.0,3.0,11.0,15.0,3.0,3.0,0.0,1.0,2.1,3.4,3.5,2122
8335,2022-05-11,Osasuna,Getafe,1,1,D,1,1,D,12.0,6.0,1.0,0.0,7.0,2.0,10.0,17.0,2.0,4.0,0.0,1.0,2.7,2.9,3.0,2122
8336,2022-05-11,Sevilla,Mallorca,0,0,D,0,0,D,18.0,10.0,4.0,2.0,6.0,3.0,11.0,18.0,4.0,6.0,0.0,0.0,1.61,4.0,5.5,2122
8337,2022-05-11,Elche,Ath Madrid,0,2,A,0,1,A,9.0,11.0,0.0,6.0,6.0,3.0,16.0,7.0,2.0,2.0,0.0,0.0,6.0,3.6,1.65,2122
8338,2022-05-12,Sociedad,Cadiz,3,0,H,1,0,H,13.0,14.0,7.0,1.0,2.0,12.0,13.0,11.0,4.0,2.0,0.0,0.0,1.66,3.6,5.5,2122
8339,2022-05-12,Vallecano,Villarreal,1,5,A,1,4,A,17.0,11.0,3.0,8.0,9.0,3.0,13.0,10.0,5.0,2.0,0.0,0.0,4.2,3.8,1.8,2122
8340,2022-05-12,Real Madrid,Levante,6,0,H,4,0,H,27.0,16.0,16.0,1.0,6.0,6.0,8.0,6.0,2.0,1.0,0.0,0.0,1.45,5.25,5.5,2122
8341,2022-05-14,Espanol,Valencia,1,1,D,1,1,D,5.0,18.0,3.0,5.0,2.0,3.0,18.0,15.0,4.0,1.0,0.0,0.0,2.5,3.4,2.8,2122
8342,2022-05-15,Ath Bilbao,Osasuna,2,0,H,1,0,H,14.0,8.0,8.0,1.0,10.0,6.0,6.0,14.0,0.0,0.0,0.0,0.0,1.53,4.2,6.0,2122
8343,2022-05-15,Ath Madrid,Sevilla,1,1,D,1,0,H,12.0,8.0,3.0,4.0,4.0,5.0,14.0,18.0,2.0,5.0,0.0,0.0,2.25,3.0,3.6,2122
8344,2022-05-15,Betis,Granada,2,0,H,1,0,H,11.0,14.0,4.0,4.0,4.0,9.0,11.0,17.0,0.0,1.0,0.0,0.0,1.5,4.33,6.0,2122
8345,2022-05-15,Cadiz,Real Madrid,1,1,D,1,1,D,21.0,16.0,7.0,7.0,10.0,2.0,13.0,11.0,7.0,2.0,0.0,0.0,3.3,3.3,2.2,2122
8346,2022-05-15,Celta,Elche,1,0,H,1,0,H,14.0,10.0,5.0,1.0,7.0,5.0,11.0,12.0,2.0,2.0,0.0,0.0,1.65,3.8,5.5,2122
8347,2022-05-15,Getafe,Barcelona,0,0,D,0,0,D,9.0,5.0,3.0,1.0,5.0,5.0,9.0,8.0,1.0,2.0,0.0,0.0,3.75,3.25,2.1,2122
8348,2022-05-15,Levante,Alaves,3,1,H,0,1,A,15.0,6.0,5.0,2.0,3.0,4.0,19.0,10.0,8.0,6.0,0.0,0.0,2.8,3.8,2.25,2122
8349,2022-05-15,Mallorca,Vallecano,2,1,H,1,0,H,12.0,11.0,5.0,4.0,5.0,3.0,13.0,8.0,1.0,0.0,0.0,0.0,1.57,3.8,6.5,2122
8350,2022-05-15,Villarreal,Sociedad,1,2,A,1,0,H,10.0,11.0,4.0,6.0,4.0,3.0,12.0,16.0,4.0,2.0,0.0,0.0,2.1,3.6,3.3,2122
8351,2022-05-20,Real Madrid,Betis,0,0,D,0,0,D,17.0,11.0,3.0,2.0,8.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,1.65,4.5,4.33,2122
8352,2022-05-20,Vallecano,Levante,2,4,A,1,3,A,19.0,14.0,8.0,7.0,7.0,3.0,8.0,12.0,0.0,3.0,0.0,0.0,1.85,4.0,3.8,2122
8353,2022-05-21,Valencia,Celta,2,0,H,1,0,H,10.0,9.0,3.0,3.0,3.0,3.0,22.0,19.0,3.0,3.0,0.0,0.0,2.75,3.3,2.62,2122
8354,2022-05-22,Elche,Getafe,3,1,H,1,1,D,19.0,7.0,9.0,2.0,8.0,3.0,11.0,9.0,2.0,2.0,0.0,0.0,3.1,2.87,2.62,2122
8355,2022-05-22,Alaves,Cadiz,0,1,A,0,0,D,9.0,13.0,2.0,6.0,4.0,4.0,11.0,13.0,0.0,1.0,0.0,0.0,4.2,3.7,1.83,2122
8356,2022-05-22,Granada,Espanol,0,0,D,0,0,D,15.0,10.0,5.0,5.0,7.0,3.0,9.0,12.0,1.0,0.0,0.0,0.0,1.44,4.33,7.5,2122
8357,2022-05-22,Osasuna,Mallorca,0,2,A,0,0,D,11.0,14.0,1.0,6.0,5.0,7.0,8.0,14.0,2.0,2.0,0.0,0.0,3.3,3.4,2.2,2122
8358,2022-05-22,Barcelona,Villarreal,0,2,A,0,1,A,14.0,4.0,3.0,3.0,12.0,1.0,12.0,7.0,3.0,1.0,0.0,0.0,2.1,4.0,3.0,2122
8359,2022-05-22,Sevilla,Ath Bilbao,1,0,H,0,0,D,13.0,9.0,3.0,1.0,5.0,0.0,13.0,12.0,3.0,3.0,0.0,0.0,2.5,3.3,2.87,2122
8360,2022-05-22,Sociedad,Ath Madrid,1,2,A,0,0,D,12.0,6.0,3.0,5.0,3.0,2.0,16.0,11.0,4.0,2.0,0.0,0.0,2.62,3.3,2.7,2122
8361,2022-08-12,Osasuna,Sevilla,2,1,H,1,1,D,12.0,10.0,5.0,3.0,5.0,2.0,16.0,9.0,5.0,3.0,0.0,0.0,3.2,3.1,2.4,2223
8362,2022-08-13,Celta,Espanol,2,2,D,1,0,H,8.0,10.0,3.0,2.0,3.0,3.0,17.0,15.0,5.0,2.0,0.0,0.0,1.8,3.75,4.75,2223
8363,2022-08-13,Valladolid,Villarreal,0,3,A,0,0,D,12.0,10.0,6.0,4.0,4.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,3.9,3.6,1.9,2223
8364,2022-08-13,Barcelona,Vallecano,0,0,D,0,0,D,21.0,4.0,6.0,2.0,8.0,0.0,16.0,14.0,3.0,6.0,1.0,0.0,1.22,7.0,12.0,2223
8365,2022-08-14,Cadiz,Sociedad,0,1,A,0,1,A,7.0,15.0,2.0,7.0,3.0,6.0,9.0,20.0,4.0,2.0,0.0,0.0,3.6,3.2,2.2,2223
8366,2022-08-14,Valencia,Girona,1,0,H,1,0,H,17.0,5.0,2.0,1.0,4.0,4.0,18.0,14.0,2.0,3.0,1.0,0.0,1.85,3.4,4.5,2223
8367,2022-08-14,Almeria,Real Madrid,1,2,A,1,0,H,10.0,29.0,6.0,15.0,2.0,15.0,11.0,4.0,3.0,1.0,0.0,0.0,7.5,5.0,1.4,2223
8368,2022-08-15,Ath Bilbao,Mallorca,0,0,D,0,0,D,23.0,6.0,6.0,2.0,7.0,2.0,13.0,12.0,0.0,6.0,0.0,0.0,1.6,3.75,6.5,2223
8369,2022-08-15,Getafe,Ath Madrid,0,3,A,0,1,A,10.0,12.0,0.0,5.0,3.0,6.0,14.0,19.0,2.0,1.0,0.0,0.0,5.0,3.1,1.9,2223
8370,2022-08-15,Betis,Elche,3,0,H,2,0,H,17.0,4.0,8.0,2.0,8.0,4.0,10.0,18.0,3.0,6.0,0.0,1.0,1.44,4.5,7.0,2223
8371,2022-08-19,Espanol,Vallecano,0,2,A,0,1,A,13.0,8.0,1.0,3.0,9.0,2.0,12.0,17.0,2.0,5.0,1.0,1.0,2.45,3.1,3.1,2223
8372,2022-08-19,Sevilla,Valladolid,1,1,D,0,0,D,18.0,6.0,2.0,3.0,12.0,2.0,20.0,10.0,3.0,2.0,1.0,1.0,1.5,4.2,6.5,2223
8373,2022-08-20,Osasuna,Cadiz,2,0,H,1,0,H,16.0,9.0,3.0,2.0,2.0,2.0,11.0,13.0,2.0,5.0,0.0,1.0,1.9,3.25,4.5,2223
8374,2022-08-20,Mallorca,Betis,1,2,A,0,1,A,13.0,8.0,7.0,3.0,5.0,2.0,22.0,17.0,7.0,8.0,0.0,0.0,3.1,3.2,2.4,2223
8375,2022-08-20,Celta,Real Madrid,1,4,A,1,2,A,15.0,16.0,2.0,7.0,2.0,2.0,12.0,8.0,2.0,2.0,0.0,0.0,4.5,4.2,1.66,2223
8376,2022-08-21,Ath Bilbao,Valencia,1,0,H,1,0,H,12.0,10.0,2.0,0.0,6.0,3.0,11.0,15.0,5.0,2.0,0.0,0.0,1.8,3.75,4.5,2223
8377,2022-08-21,Ath Madrid,Villarreal,0,2,A,0,0,D,13.0,19.0,5.0,5.0,5.0,6.0,8.0,11.0,2.0,3.0,1.0,0.0,1.85,3.5,4.33,2223
8378,2022-08-21,Sociedad,Barcelona,1,4,A,1,1,D,10.0,15.0,5.0,7.0,3.0,6.0,16.0,9.0,2.0,1.0,0.0,0.0,3.3,3.6,2.1,2223
8379,2022-08-22,Elche,Almeria,1,1,D,1,1,D,13.0,12.0,3.0,7.0,6.0,5.0,12.0,16.0,1.0,4.0,0.0,1.0,2.5,3.2,3.0,2223
8380,2022-08-22,Girona,Getafe,3,1,H,1,0,H,12.0,7.0,6.0,3.0,5.0,2.0,16.0,18.0,3.0,6.0,0.0,1.0,2.8,2.9,2.9,2223
8381,2022-08-26,Girona,Celta,0,1,A,0,0,D,11.0,11.0,3.0,6.0,2.0,4.0,16.0,13.0,2.0,1.0,0.0,0.0,2.8,3.1,2.75,2223
8382,2022-08-26,Betis,Osasuna,1,0,H,1,0,H,7.0,12.0,1.0,2.0,2.0,4.0,9.0,21.0,0.0,3.0,1.0,0.0,1.8,3.6,4.75,2223
8383,2022-08-27,Elche,Sociedad,0,1,A,0,1,A,12.0,9.0,5.0,5.0,4.0,6.0,13.0,18.0,3.0,3.0,0.0,0.0,3.6,3.2,2.15,2223
8384,2022-08-27,Vallecano,Mallorca,0,2,A,0,1,A,15.0,9.0,0.0,4.0,7.0,3.0,11.0,18.0,1.0,3.0,0.0,0.0,2.05,3.25,4.0,2223
8385,2022-08-27,Almeria,Sevilla,2,1,H,1,1,D,11.0,13.0,5.0,5.0,5.0,2.0,18.0,11.0,5.0,8.0,0.0,0.0,3.6,3.25,2.15,2223
8386,2022-08-28,Getafe,Villarreal,0,0,D,0,0,D,8.0,11.0,2.0,6.0,1.0,4.0,11.0,19.0,1.0,5.0,0.0,0.0,4.33,3.4,1.85,2223
8387,2022-08-28,Barcelona,Valladolid,4,0,H,2,0,H,24.0,8.0,9.0,3.0,14.0,4.0,9.0,8.0,0.0,3.0,0.0,0.0,1.14,8.5,15.0,2223
8388,2022-08-28,Espanol,Real Madrid,1,3,A,1,1,D,15.0,19.0,4.0,6.0,7.0,7.0,15.0,12.0,0.0,0.0,1.0,0.0,6.5,4.75,1.45,2223
8389,2022-08-29,Cadiz,Ath Bilbao,0,4,A,0,1,A,9.0,20.0,3.0,8.0,0.0,6.0,18.0,4.0,2.0,1.0,0.0,0.0,3.6,3.2,2.15,2223
8390,2022-08-29,Valencia,Ath Madrid,0,1,A,0,0,D,12.0,13.0,2.0,7.0,6.0,2.0,15.0,17.0,4.0,3.0,0.0,0.0,4.0,3.3,2.0,2223
8391,2022-09-02,Celta,Cadiz,3,0,H,0,0,D,9.0,7.0,5.0,0.0,2.0,2.0,13.0,23.0,1.0,2.0,0.0,0.0,1.66,3.6,5.5,2223
8392,2022-09-03,Mallorca,Girona,1,1,D,0,0,D,10.0,10.0,4.0,4.0,6.0,3.0,23.0,9.0,4.0,2.0,0.0,0.0,2.15,3.2,3.6,2223
8393,2022-09-03,Real Madrid,Betis,2,1,H,1,1,D,22.0,8.0,4.0,4.0,9.0,2.0,8.0,12.0,0.0,1.0,0.0,0.0,1.4,5.25,6.5,2223
8394,2022-09-03,Sociedad,Ath Madrid,1,1,D,0,1,A,12.0,15.0,5.0,7.0,7.0,7.0,18.0,13.0,5.0,4.0,0.0,0.0,2.9,3.2,2.55,2223
8395,2022-09-03,Sevilla,Barcelona,0,3,A,0,2,A,9.0,18.0,4.0,7.0,4.0,4.0,15.0,14.0,2.0,4.0,0.0,0.0,4.5,3.6,1.8,2223
8396,2022-09-04,Osasuna,Vallecano,2,1,H,0,0,D,13.0,5.0,6.0,3.0,4.0,0.0,14.0,16.0,2.0,2.0,0.0,0.0,2.0,3.1,4.33,2223
8397,2022-09-04,Ath Bilbao,Espanol,0,1,A,0,0,D,17.0,9.0,2.0,2.0,4.0,2.0,12.0,12.0,3.0,2.0,0.0,0.0,1.53,4.0,6.5,2223
8398,2022-09-04,Villarreal,Elche,4,0,H,2,0,H,18.0,7.0,10.0,0.0,6.0,4.0,10.0,9.0,1.0,3.0,0.0,0.0,1.33,5.0,10.0,2223
8399,2022-09-04,Valencia,Getafe,5,1,H,3,0,H,24.0,7.0,9.0,4.0,9.0,1.0,11.0,21.0,3.0,6.0,1.0,1.0,1.9,3.2,4.5,2223
8400,2022-09-05,Valladolid,Almeria,1,0,H,0,0,D,14.0,12.0,6.0,1.0,2.0,8.0,11.0,20.0,1.0,6.0,0.0,0.0,2.3,3.3,3.1,2223
8401,2022-09-09,Girona,Valladolid,2,1,H,1,1,D,14.0,14.0,5.0,4.0,3.0,12.0,11.0,15.0,0.0,2.0,0.0,0.0,2.25,3.25,3.4,2223
8402,2022-09-10,Vallecano,Valencia,2,1,H,1,0,H,14.0,17.0,6.0,4.0,7.0,7.0,22.0,11.0,5.0,2.0,0.0,0.0,2.62,3.1,2.87,2223
8403,2022-09-10,Espanol,Sevilla,2,3,A,1,3,A,19.0,11.0,5.0,7.0,9.0,3.0,11.0,14.0,3.0,5.0,0.0,1.0,2.87,3.25,2.5,2223
8404,2022-09-10,Cadiz,Barcelona,0,4,A,0,0,D,6.0,16.0,0.0,8.0,5.0,6.0,12.0,13.0,1.0,2.0,0.0,0.0,13.0,6.5,1.22,2223
8405,2022-09-10,Ath Madrid,Celta,4,1,H,1,0,H,10.0,14.0,4.0,3.0,4.0,7.0,11.0,6.0,2.0,3.0,0.0,0.0,1.61,3.8,6.0,2223
8406,2022-09-11,Real Madrid,Mallorca,4,1,H,1,1,D,22.0,5.0,7.0,2.0,4.0,3.0,7.0,15.0,3.0,5.0,0.0,0.0,1.25,6.0,11.0,2223
8407,2022-09-11,Elche,Ath Bilbao,1,4,A,0,4,A,9.0,16.0,2.0,8.0,5.0,5.0,15.0,9.0,3.0,0.0,0.0,0.0,4.0,3.6,1.9,2223
8408,2022-09-11,Getafe,Sociedad,2,1,H,1,0,H,8.0,13.0,3.0,6.0,3.0,7.0,9.0,16.0,4.0,1.0,0.0,0.0,3.75,3.0,2.15,2223
8409,2022-09-11,Betis,Villarreal,1,0,H,0,0,D,16.0,14.0,5.0,3.0,9.0,8.0,11.0,14.0,1.0,1.0,0.0,0.0,2.8,3.4,2.5,2223
8410,2022-09-12,Almeria,Osasuna,0,1,A,0,1,A,7.0,15.0,2.0,4.0,5.0,10.0,4.0,9.0,0.0,2.0,0.0,0.0,2.6,3.25,2.75,2223
8411,2022-09-16,Valladolid,Cadiz,0,1,A,0,0,D,18.0,7.0,6.0,1.0,8.0,2.0,12.0,19.0,1.0,4.0,0.0,0.0,2.0,3.25,4.0,2223
8412,2022-09-17,Mallorca,Almeria,1,0,H,1,0,H,5.0,9.0,2.0,3.0,5.0,2.0,15.0,14.0,3.0,6.0,0.0,0.0,2.0,3.3,4.0,2223
8413,2022-09-17,Barcelona,Elche,3,0,H,2,0,H,25.0,1.0,9.0,1.0,6.0,0.0,11.0,9.0,2.0,2.0,0.0,1.0,1.08,11.0,26.0,2223
8414,2022-09-17,Valencia,Celta,3,0,H,1,0,H,14.0,6.0,7.0,2.0,5.0,4.0,18.0,23.0,3.0,2.0,0.0,1.0,2.3,3.2,3.3,2223
8415,2022-09-17,Ath Bilbao,Vallecano,3,2,H,3,1,H,14.0,11.0,7.0,2.0,2.0,7.0,13.0,13.0,1.0,2.0,0.0,0.0,1.53,4.0,6.5,2223
8416,2022-09-18,Osasuna,Getafe,0,2,A,0,1,A,12.0,10.0,4.0,4.0,8.0,1.0,15.0,15.0,7.0,3.0,1.0,1.0,1.8,3.4,5.0,2223
8417,2022-09-18,Villarreal,Sevilla,1,1,D,0,1,A,17.0,12.0,7.0,1.0,6.0,4.0,15.0,12.0,1.0,5.0,0.0,0.0,1.7,3.8,5.0,2223
8418,2022-09-18,Betis,Girona,2,1,H,1,1,D,9.0,8.0,3.0,3.0,2.0,4.0,9.0,8.0,0.0,3.0,0.0,0.0,1.75,3.6,5.0,2223
8419,2022-09-18,Sociedad,Espanol,2,1,H,2,1,H,14.0,14.0,6.0,4.0,4.0,2.0,18.0,8.0,3.0,0.0,0.0,0.0,1.7,3.6,5.0,2223
8420,2022-09-18,Ath Madrid,Real Madrid,1,2,A,0,2,A,12.0,6.0,5.0,3.0,8.0,1.0,15.0,16.0,4.0,2.0,1.0,0.0,3.1,3.4,2.3,2223
8421,2022-09-30,Ath Bilbao,Almeria,4,0,H,2,0,H,17.0,8.0,4.0,2.0,11.0,2.0,17.0,8.0,1.0,3.0,0.0,0.0,1.33,5.0,9.5,2223
8422,2022-10-01,Cadiz,Villarreal,0,0,D,0,0,D,10.0,14.0,2.0,6.0,6.0,5.0,13.0,8.0,2.0,3.0,1.0,0.0,6.0,4.0,1.57,2223
8423,2022-10-01,Getafe,Valladolid,2,3,A,2,2,D,14.0,14.0,6.0,7.0,4.0,2.0,23.0,13.0,2.0,4.0,0.0,0.0,2.3,3.0,3.5,2223
8424,2022-10-01,Sevilla,Ath Madrid,0,2,A,0,1,A,14.0,20.0,3.0,6.0,5.0,7.0,9.0,12.0,3.0,2.0,0.0,0.0,3.0,3.2,2.5,2223
8425,2022-10-01,Mallorca,Barcelona,0,1,A,0,1,A,13.0,11.0,3.0,3.0,5.0,5.0,9.0,13.0,2.0,4.0,0.0,0.0,9.0,5.0,1.36,2223
8426,2022-10-02,Espanol,Valencia,2,2,D,0,0,D,10.0,12.0,5.0,5.0,6.0,4.0,16.0,15.0,2.0,1.0,1.0,1.0,2.62,3.3,2.7,2223
8427,2022-10-02,Celta,Betis,1,0,H,1,0,H,11.0,9.0,4.0,4.0,5.0,3.0,26.0,3.0,4.0,3.0,0.0,1.0,2.45,3.4,2.87,2223
8428,2022-10-02,Girona,Sociedad,3,5,A,2,2,D,16.0,11.0,8.0,5.0,2.0,2.0,9.0,19.0,3.0,1.0,0.0,0.0,3.25,3.2,2.3,2223
8429,2022-10-02,Real Madrid,Osasuna,1,1,D,1,0,H,22.0,8.0,4.0,2.0,10.0,2.0,9.0,13.0,1.0,2.0,0.0,1.0,1.3,5.5,9.5,2223
8430,2022-10-03,Vallecano,Elche,2,1,H,1,1,D,15.0,5.0,6.0,2.0,13.0,3.0,5.0,19.0,1.0,8.0,0.0,0.0,1.72,3.6,5.25,2223
8431,2022-10-07,Osasuna,Valencia,1,2,A,0,1,A,11.0,15.0,2.0,7.0,7.0,5.0,11.0,19.0,3.0,6.0,2.0,1.0,2.4,3.2,3.1,2223
8432,2022-10-08,Almeria,Vallecano,3,1,H,3,0,H,10.0,12.0,4.0,4.0,7.0,6.0,22.0,12.0,4.0,2.0,1.0,0.0,2.9,3.3,2.55,2223
8433,2022-10-08,Ath Madrid,Girona,2,1,H,1,0,H,13.0,11.0,7.0,4.0,8.0,3.0,12.0,13.0,3.0,1.0,0.0,0.0,1.45,4.33,7.5,2223
8434,2022-10-08,Sevilla,Ath Bilbao,1,1,D,1,0,H,10.0,21.0,3.0,4.0,5.0,7.0,19.0,14.0,4.0,0.0,0.0,1.0,3.0,3.3,2.4,2223
8435,2022-10-08,Getafe,Real Madrid,0,1,A,0,1,A,9.0,19.0,2.0,4.0,4.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,6.5,4.5,1.5,2223
8436,2022-10-09,Valladolid,Betis,0,0,D,0,0,D,12.0,4.0,3.0,1.0,3.0,1.0,12.0,16.0,1.0,1.0,0.0,1.0,2.8,3.4,2.4,2223
8437,2022-10-09,Cadiz,Espanol,2,2,D,1,0,H,8.0,9.0,3.0,6.0,8.0,3.0,13.0,12.0,4.0,4.0,0.0,0.0,2.87,3.2,2.55,2223
8438,2022-10-09,Sociedad,Villarreal,1,0,H,1,0,H,17.0,5.0,5.0,1.0,9.0,3.0,21.0,18.0,5.0,3.0,0.0,0.0,2.5,3.4,2.75,2223
8439,2022-10-09,Barcelona,Celta,1,0,H,1,0,H,13.0,14.0,5.0,3.0,6.0,3.0,16.0,9.0,2.0,4.0,0.0,0.0,1.28,6.0,9.0,2223
8440,2022-10-10,Elche,Mallorca,1,1,D,1,0,H,7.0,11.0,2.0,4.0,5.0,7.0,12.0,17.0,4.0,5.0,1.0,1.0,3.0,3.1,2.5,2223
8441,2022-10-14,Vallecano,Getafe,0,0,D,0,0,D,16.0,6.0,3.0,3.0,4.0,1.0,13.0,17.0,2.0,3.0,0.0,0.0,2.05,3.2,3.8,2223
8442,2022-10-15,Girona,Cadiz,1,1,D,0,0,D,23.0,9.0,6.0,2.0,6.0,2.0,16.0,9.0,5.0,4.0,0.0,0.0,1.9,3.3,4.5,2223
8443,2022-10-15,Valencia,Elche,2,2,D,2,1,H,20.0,8.0,8.0,6.0,6.0,1.0,14.0,19.0,3.0,6.0,0.0,0.0,1.4,4.75,7.5,2223
8444,2022-10-15,Mallorca,Sevilla,0,1,A,0,0,D,9.0,4.0,5.0,1.0,1.0,3.0,17.0,15.0,2.0,3.0,0.0,0.0,2.9,3.0,2.7,2223
8445,2022-10-15,Ath Bilbao,Ath Madrid,0,1,A,0,0,D,13.0,3.0,3.0,1.0,6.0,1.0,14.0,17.0,0.0,6.0,0.0,0.0,2.45,3.2,3.0,2223
8446,2022-10-16,Celta,Sociedad,1,2,A,1,1,D,10.0,8.0,3.0,6.0,1.0,6.0,14.0,17.0,5.0,7.0,1.0,0.0,2.6,3.2,2.8,2223
8447,2022-10-16,Real Madrid,Barcelona,3,1,H,2,0,H,8.0,18.0,4.0,5.0,2.0,3.0,11.0,14.0,2.0,2.0,0.0,0.0,2.2,3.6,3.1,2223
8448,2022-10-16,Espanol,Valladolid,1,0,H,0,0,D,15.0,14.0,3.0,2.0,6.0,4.0,13.0,11.0,1.0,4.0,0.0,0.0,2.2,3.3,3.5,2223
8449,2022-10-16,Betis,Almeria,3,1,H,1,0,H,15.0,12.0,6.0,5.0,9.0,3.0,6.0,7.0,1.0,1.0,0.0,0.0,1.57,4.1,5.75,2223
8450,2022-10-17,Villarreal,Osasuna,2,0,H,1,0,H,12.0,14.0,9.0,3.0,8.0,4.0,14.0,23.0,2.0,6.0,0.0,0.0,1.57,4.2,6.0,2223
8451,2022-10-18,Sevilla,Valencia,1,1,D,0,1,A,18.0,13.0,5.0,5.0,11.0,6.0,11.0,26.0,4.0,7.0,1.0,0.0,2.25,3.4,3.2,2223
8452,2022-10-18,Getafe,Ath Bilbao,2,2,D,1,1,D,11.0,14.0,4.0,4.0,7.0,4.0,14.0,11.0,7.0,4.0,0.0,0.0,4.75,3.3,1.83,2223
